"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902106","negative regulation of leukocyte differentiation","12/586","103/18670",9.26487088762016e-05,0.00124106881595931,0.00101476948421681,"RUNX3/FCGR2B/CTLA4/GPR55/INPP5D/LAG3/TBX21/PGLYRP2/JAK3/LILRB1/LILRB4/FOXP3",12
"GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","8/586","47/18670",9.58391404394913e-05,0.00127120574172537,0.00103941117388158,"PTPRC/CD28/CCR6/AICDA/BATF/TBX21/FOXP3/CD40LG",8
"GO:0002208","somatic diversification of immunoglobulins involved in immune response","8/586","47/18670",9.58391404394913e-05,0.00127120574172537,0.00103941117388158,"PTPRC/CD28/CCR6/AICDA/BATF/TBX21/FOXP3/CD40LG",8
"GO:0045190","isotype switching","8/586","47/18670",9.58391404394913e-05,0.00127120574172537,0.00103941117388158,"PTPRC/CD28/CCR6/AICDA/BATF/TBX21/FOXP3/CD40LG",8
"GO:0140014","mitotic nuclear division","21/586","264/18670",9.61390046193864e-05,0.00127120574172537,0.00103941117388158,"NUF2/NEK2/NCAPH/BUB1/CD28/SGO1/NCAPG/CENPK/CDC25C/MKI67/ESPL1/DLGAP5/BUB1B/NUSAP1/PKMYT1/HASPIN/AURKB/KIF18B/BIRC5/MYBL2/UBE2C",21
"GO:0032695","negative regulation of interleukin-12 production","5/586","16/18670",9.81201605429918e-05,0.0012932300259348,0.00105741949964084,"SLAMF1/TIGIT/ACP5/JAK3/LILRB1",5
"GO:0019882","antigen processing and presentation","19/586","226/18670",9.90690474832846e-05,0.00129422379785426,0.00105823206491133,"CD1A/CD1C/CD1E/FCGR2B/CD8A/HLA-DQA1/HLA-DQB2/HLA-DOB/HLA-DOA/HLA-DPB1/TREM2/NCF1/CCL19/LAG3/NOD2/CCR7/NCF4/CYBB/WAS",19
"GO:0002507","tolerance induction","6/586","25/18670",9.91427842220634e-05,0.00129422379785426,0.00105823206491133,"ICOS/PDCD1/CCR4/CD3E/AIRE/FOXP3",6
"GO:0002719","negative regulation of cytokine production involved in immune response","6/586","25/18670",9.91427842220634e-05,0.00129422379785426,0.00105823206491133,"CD96/TNF/TBX21/JAK3/LILRB1/FOXP3",6
"GO:0060401","cytosolic calcium ion transport","16/586","171/18670",0.000100166364738849,0.00130343469544299,0.00106576342632747,"LCK/MCOLN2/FASLG/PTPRC/CCR5/CXCL9/CXCL10/CXCL11/CCL19/MS4A1/PLCB2/CD19/CORO1A/P2RX5/CCR7/JSRP1",16
"GO:0032733","positive regulation of interleukin-10 production","7/586","36/18670",0.000109429952145436,0.00141947270203842,0.00116064279690562,"CD28/TIGIT/IRF4/TREM2/NOD2/SASH3/CD40LG",7
"GO:0042119","neutrophil activation","32/586","498/18670",0.000110609665784515,0.00143024927460797,0.00116945434453892,"KCNAB2/SLC2A5/CD53/FCGR2B/SELL/PTPRC/PIGR/CR1/PLAC8/DOCK2/DOK3/AOC1/PRSS3/ALOX5/IL18/OLR1/LRMP/BIN2/NCKAP1L/ARHGAP9/HVCN1/ITGAL/ITGAX/P2RX1/CD300A/RAB37/TMC6/ARHGAP45/SIGLEC14/LAIR1/ITGB2/CYBB",32
"GO:0002711","positive regulation of T cell mediated immunity","8/586","48/18670",0.000111882706350587,0.00144216104821087,0.0011791940980479,"CD1A/CD1C/CD1E/PTPRC/IL18/IL12RB1/FOXP3/SASH3",8
"GO:0150076","neuroinflammatory response","10/586","75/18670",0.000113677678255269,0.00146070471212648,0.00119435646779336,"PTPRC/TLR6/STAP1/TNF/TREM2/IL18/IFNG/CST7/ITGB2/TLR7",10
"GO:0071674","mononuclear cell migration","11/586","90/18670",0.000116803794724962,0.00149618360805506,0.00122336606054039,"XCL2/CCR2/CXCL10/TNF/CCL19/CALCA/JAML/PTPRO/TNFSF11/CCL22/CCL17",11
"GO:0006816","calcium ion transport","29/586","434/18670",0.00011808188072456,0.00150784308127718,0.00123289951869815,"LCK/LPAR3/MCOLN2/FCRL3/CD84/FASLG/PTPRC/CXCR4/TRPM8/CCR5/CXCL9/CXCL10/CXCL11/BHLHA15/CCL19/PKD2L1/MS4A1/PLCB2/PRKCB/CD19/CORO1A/P2RX5/P2RX1/ATP2A3/CCR7/CRHR1/JSRP1/KCNN4/LILRB1",29
"GO:0097553","calcium ion transmembrane import into cytosol","14/586","140/18670",0.000133005967126561,0.00169314117780054,0.00138440993570112,"LCK/MCOLN2/FASLG/PTPRC/CCR5/CXCL9/CXCL10/CXCL11/CCL19/PLCB2/CD19/CORO1A/CCR7/JSRP1",14
"GO:0045072","regulation of interferon-gamma biosynthetic process","5/586","17/18670",0.000135427045879023,0.00171331932425344,0.00140090875269269,"EBI3/LILRB1/TNFRSF13C/TLR7/FOXP3",5
"GO:0048535","lymph node development","5/586","17/18670",0.000135427045879023,0.00171331932425344,0.00140090875269269,"IL7R/LTA/LTB/TOX/CXCR5",5
"GO:0071356","cellular response to tumor necrosis factor","22/586","291/18670",0.000138743670903388,0.0017498778677938,0.00143080112763202,"TNFRSF18/TNFRSF9/AIM2/XCL2/EDAR/H2BC11/LTA/TNF/LTB/CCL19/TNFSF8/BIRC3/CD27/TNFSF11/TCL1A/TNFRSF17/CCL22/CCL17/TNFRSF13B/CD70/TNFRSF13C/CD40LG",22
"GO:1901224","positive regulation of NIK/NF-kappaB signaling","10/586","77/18670",0.000142237066611663,0.00178786267612042,0.00146185969896827,"EDAR/TLR6/TNF/TREM2/CCL19/RTKN2/IL18/CD27/NOD2/TLR7",10
"GO:1904894","positive regulation of STAT cascade","11/586","92/18670",0.000142627737275281,0.00178786267612042,0.00146185969896827,"TNFRSF18/IL24/HCLS1/IL7R/TNF/IL18/IL10RA/IFNG/IL26/FLT3/CD300A",11
"GO:0070838","divalent metal ion transport","31/586","483/18670",0.00014407020622909,0.00180043833942999,0.00147214228701355,"LCK/LPAR3/MCOLN2/FCRL3/CD84/FASLG/PTPRC/CXCR4/TRPM8/CCR5/CXCL9/CXCL10/CXCL11/BHLHA15/SLC30A8/CCL19/PKD2L1/MS4A1/IFNG/PLCB2/PRKCB/CD19/CORO1A/P2RX5/P2RX1/ATP2A3/CCR7/CRHR1/JSRP1/KCNN4/LILRB1",31
"GO:0007254","JNK cascade","18/586","214/18670",0.000148924411838911,0.00185544426786533,0.00151711830841495,"PTPN22/SLAMF1/FCGR2B/EDAR/WNT7A/TLR6/TNF/NCF1/WNT16/CCL19/CARD9/CD27/TNFSF11/RASGRP1/NOD2/CCR7/MAP4K1/CD40LG",18
"GO:0050871","positive regulation of B cell activation","14/586","142/18670",0.00015471117675599,0.00192170034400849,0.00157129309981203,"FCRL3/PTPRC/CD28/INPP5D/CARD11/CD27/NCKAP1L/NOD2/TBX21/IGLL5/IGLL1/TNFRSF13C/BTK/SASH3",14
"GO:0032620","interleukin-17 production","7/586","38/18670",0.000156689674381663,0.00193952241665749,0.00158586545489591,"SLAMF6/LY9/IL18/NCKAP1L/IFNG/NOD2/FOXP3",7
"GO:0036336","dendritic cell migration","6/586","27/18670",0.000157092325525808,0.00193952241665749,0.00158586545489591,"CXCR4/CCR2/CCR5/CCR6/CCL19/CCR7",6
"GO:0016445","somatic diversification of immunoglobulins","9/586","64/18670",0.000164263627088879,0.0020099003207084,0.00164341049065512,"PTPRC/CD28/POLQ/CCR6/AICDA/BATF/TBX21/FOXP3/CD40LG",9
"GO:0045670","regulation of osteoclast differentiation","9/586","64/18670",0.000164263627088879,0.0020099003207084,0.00164341049065512,"GPR55/INPP5D/CAMK4/TNF/TREM2/IFNG/TNFSF11/LILRB1/LILRB4",9
"GO:0046579","positive regulation of Ras protein signal transduction","9/586","64/18670",0.000164263627088879,0.0020099003207084,0.00164341049065512,"GPR55/RASGEF1A/GPR18/GPR65/RASGRP1/RASGRF1/VAV1/P2RY10/GPR174",9
"GO:0001768","establishment of T cell polarity","4/586","10/18670",0.00017348666168319,0.00210391072851892,0.00172027882528582,"DOCK2/RIPOR2/CCL19/CCR7",4
"GO:0007135","meiosis II","4/586","10/18670",0.00017348666168319,0.00210391072851892,0.00172027882528582,"BUB1/DAZL/BUB1B/HORMAD2",4
"GO:0061983","meiosis II cell cycle process","4/586","10/18670",0.00017348666168319,0.00210391072851892,0.00172027882528582,"BUB1/DAZL/BUB1B/HORMAD2",4
"GO:0072511","divalent inorganic cation transport","31/586","489/18670",0.000179372560169841,0.0021688735225256,0.00177339615457467,"LCK/LPAR3/MCOLN2/FCRL3/CD84/FASLG/PTPRC/CXCR4/TRPM8/CCR5/CXCL9/CXCL10/CXCL11/BHLHA15/SLC30A8/CCL19/PKD2L1/MS4A1/IFNG/PLCB2/PRKCB/CD19/CORO1A/P2RX5/P2RX1/ATP2A3/CCR7/CRHR1/JSRP1/KCNN4/LILRB1",31
"GO:0051056","regulation of small GTPase mediated signal transduction","24/586","338/18670",0.00018304201745986,0.00220673302814108,0.00180435227118327,"EPS8L3/ARHGAP30/ARHGAP25/GPR55/RHOH/DEPDC1B/RIPOR2/TAGAP/FGD3/RASGEF1A/ARHGAP9/GPR18/GPR65/RASGRP1/RASGRF1/ARHGAP45/VAV1/RASAL3/RAC2/CYTH4/SH3BP1/P2RY10/GPR174/ARHGAP4",24
"GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","19/586","237/18670",0.000184416037545513,0.00221677811700604,0.00181256571552682,"FASLG/TRAF5/EDAR/TLR6/RHOH/TNIP3/UBD/TNF/CARD11/CCL19/CARD9/NLRP6/BIRC3/TNFSF11/NLRC3/PRKCB/NOD2/CCR7/PIM2",19
"GO:0002548","monocyte chemotaxis","9/586","65/18670",0.000185438736100636,0.00222255374057459,0.00181728819865936,"XCL2/CCR2/CXCL10/CCL19/CALCA/PTPRO/TNFSF11/CCL22/CCL17",9
"GO:0002702","positive regulation of production of molecular mediator of immune response","11/586","95/18670",0.00019038316431865,0.00227516207155145,0.00186030380601682,"CD244/PTPRC/CD28/MZB1/IL18/SEMA7A/NOD2/TBX21/C17orf99/LILRB1/SASH3",11
"GO:0002218","activation of innate immune response","23/586","319/18670",0.000198562485399871,0.00236601054550602,0.00193458676105627,"GFI1/PTPN22/FCRL3/PYHIN1/AIM2/TLR10/TLR6/TNIP3/IRF4/CARD11/CARD9/NLRP6/BIRC3/KLRK1/NOD2/CD300A/MUC16/ICAM3/PGLYRP2/LILRA4/ITGB2/TLR7/BTK",23
"GO:0016447","somatic recombination of immunoglobulin gene segments","8/586","52/18670",0.000199871202448551,0.00237470161981627,0.00194169308496167,"PTPRC/CD28/CCR6/AICDA/BATF/TBX21/FOXP3/CD40LG",8
"GO:0031348","negative regulation of defense response","19/586","239/18670",0.000205473590667945,0.00243420880967603,0.00199034959746498,"CNR2/TNFAIP8L2/FCGR2B/PTPRC/CR1/CD96/PBK/FFAR4/NLRP6/CYP19A1/NLRC3/ADCY7/NLRC5/ACP5/SIGLEC10/LILRB1/NLRP7/CST7/FOXP3",19
"GO:0002224","toll-like receptor signaling pathway","14/586","146/18670",0.000207443968180077,0.0024434276596843,0.00199788746123825,"GFI1/PTPN22/FCRL3/TLR10/TLR6/TNIP3/IRF4/NLRP6/BIRC3/CD300A/LILRA4/ITGB2/TLR7/BTK",14
"GO:1904892","regulation of STAT cascade","14/586","146/18670",0.000207443968180077,0.0024434276596843,0.00199788746123825,"TNFRSF18/PTPRC/IL24/HCLS1/IL7R/TNF/IL18/IL10RA/IFNG/IL26/FLT3/CDK5R1/CD300A/JAK3",14
"GO:0048285","organelle fission","29/586","449/18670",0.00021064398167374,0.00247401054693599,0.00202289379474947,"NUF2/ASPM/NEK2/NCAPH/BUB1/CD28/DAZL/SGO1/NCAPG/CENPK/CDC25C/MYBL1/MKI67/ESPL1/DLGAP5/BUB1B/NUSAP1/PKMYT1/DPEP3/HASPIN/AURKB/TOP2A/KIF18B/BRIP1/BIRC5/MYBL2/UBE2C/HORMAD2/MEI1",29
"GO:0050702","interleukin-1 beta secretion","8/586","53/18670",0.000229021296485571,0.00268216655512674,0.00219309415942875,"GBP5/AIM2/TLR6/CCL19/CARD17/NOD2/CCR7/NLRP7",8
"GO:0002544","chronic inflammatory response","5/586","19/18670",0.000241571437433226,0.00282108638757491,0.00230668303130122,"CXCL13/LTA/TNF/CYP19A1/FOXP3",5
"GO:0098813","nuclear chromosome segregation","20/586","262/18670",0.000242427400075465,0.0028230395253106,0.00230828002942668,"NUF2/NEK2/NCAPH/BUB1/SGO1/NCAPG/CENPK/ESCO2/ESPL1/DLGAP5/BUB1B/NUSAP1/RMI2/HASPIN/AURKB/TOP2A/KIF18B/BRIP1/HORMAD2/MEI1",20
"GO:0051092","positive regulation of NF-kappaB transcription factor activity","14/586","149/18670",0.000256537665527841,0.00297888920962782,0.00243571172518457,"AIM2/TRAF5/TLR6/TNF/CARD11/TRIM14/RTKN2/IL18/TNFSF11/PRKCB/NOD2/ITGB2/BTK/CD40LG",14
"GO:0033627","cell adhesion mediated by integrin","9/586","68/18670",0.00026302591307832,0.00302719049551802,0.00247520564392583,"FYB2/ITGA4/CXCL13/PDE3B/CD3E/ITGB7/NCKAP1L/SKAP1/ITGB2",9
"GO:0001767","establishment of lymphocyte polarity","4/586","11/18670",0.000265863983348952,0.00302719049551802,0.00247520564392583,"DOCK2/RIPOR2/CCL19/CCR7",4
"GO:0002517","T cell tolerance induction","4/586","11/18670",0.000265863983348952,0.00302719049551802,0.00247520564392583,"ICOS/CD3E/AIRE/FOXP3",4
"GO:0002604","regulation of dendritic cell antigen processing and presentation","4/586","11/18670",0.000265863983348952,0.00302719049551802,0.00247520564392583,"FCGR2B/CCL19/NOD2/CCR7",4
"GO:0032494","response to peptidoglycan","4/586","11/18670",0.000265863983348952,0.00302719049551802,0.00247520564392583,"TREM2/IRF5/CARD9/NOD2",4
"GO:0033089","positive regulation of T cell differentiation in thymus","4/586","11/18670",0.000265863983348952,0.00302719049551802,0.00247520564392583,"IL7R/TESPA1/RASGRP1/FOXP3",4
"GO:0032612","interleukin-1 production","12/586","115/18670",0.000265866937883993,0.00302719049551802,0.00247520564392583,"GBP5/PYHIN1/AIM2/TLR6/TREM2/CCL19/CARD17/IFNG/NOD2/CCR7/ACP5/NLRP7",12
"GO:0050728","negative regulation of inflammatory response","15/586","169/18670",0.000291939112214295,0.00331484327137506,0.00271040715349268,"CNR2/TNFAIP8L2/FCGR2B/PTPRC/PBK/FFAR4/NLRP6/CYP19A1/NLRC3/ADCY7/ACP5/SIGLEC10/NLRP7/CST7/FOXP3",15
"GO:0000070","mitotic sister chromatid segregation","14/586","151/18670",0.000294546478615022,0.00333520998851651,0.00272706015676136,"NUF2/NEK2/NCAPH/BUB1/SGO1/NCAPG/CENPK/ESPL1/DLGAP5/BUB1B/NUSAP1/HASPIN/AURKB/KIF18B",14
"GO:1901222","regulation of NIK/NF-kappaB signaling","12/586","117/18670",0.000312244302639829,0.00352586610611752,0.00288295160100106,"PTPN22/EDAR/TLR6/TNF/TREM2/CCL19/RTKN2/IL18/CD27/NLRC3/NOD2/TLR7",12
"GO:1900017","positive regulation of cytokine production involved in inflammatory response","5/586","20/18670",0.000313827070424867,0.0035340031914053,0.00288960495151179,"GBP5/TLR6/GPSM3/CD6/NOD2",5
"GO:0032720","negative regulation of tumor necrosis factor production","9/586","70/18670",0.000328373744571509,0.00367760649999621,0.0030070233037552,"PTPN22/SLAMF1/TREM2/GPR18/NLRC3/ACP5/LILRA4/LILRB1/FOXP3",9
"GO:0034121","regulation of toll-like receptor signaling pathway","9/586","70/18670",0.000328373744571509,0.00367760649999621,0.0030070233037552,"GFI1/PTPN22/FCRL3/TLR6/IRF4/NLRP6/BIRC3/CD300A/LILRA4",9
"GO:0043312","neutrophil degranulation","30/586","485/18670",0.00034413038994432,0.00384357075853342,0.00314272525909283,"KCNAB2/SLC2A5/CD53/SELL/PTPRC/PIGR/CR1/PLAC8/DOCK2/DOK3/AOC1/PRSS3/ALOX5/OLR1/LRMP/BIN2/NCKAP1L/ARHGAP9/HVCN1/ITGAL/ITGAX/P2RX1/CD300A/RAB37/TMC6/ARHGAP45/SIGLEC14/LAIR1/ITGB2/CYBB",30
"GO:0042088","T-helper 1 type immune response","7/586","43/18670",0.00034934721690995,0.00389123435357034,0.00318169776499222,"CCR2/CCL19/IL18/SPN/EBI3/JAK3/IL12RB1",7
"GO:2000406","positive regulation of T cell migration","6/586","31/18670",0.000351227248513456,0.00390157314812102,0.00319015136005376,"XCL2/ITGA4/CCR2/CXCL10/CXCL13/SPN",6
"GO:0051057","positive regulation of small GTPase mediated signal transduction","9/586","71/18670",0.000365757437332883,0.0040519992854797,0.00331314845083329,"GPR55/RASGEF1A/GPR18/GPR65/RASGRP1/RASGRF1/VAV1/P2RY10/GPR174",9
"GO:0002283","neutrophil activation involved in immune response","30/586","488/18670",0.000381432052953437,0.00421425871982787,0.0034458211281139,"KCNAB2/SLC2A5/CD53/SELL/PTPRC/PIGR/CR1/PLAC8/DOCK2/DOK3/AOC1/PRSS3/ALOX5/OLR1/LRMP/BIN2/NCKAP1L/ARHGAP9/HVCN1/ITGAL/ITGAX/P2RX1/CD300A/RAB37/TMC6/ARHGAP45/SIGLEC14/LAIR1/ITGB2/CYBB",30
"GO:0046425","regulation of JAK-STAT cascade","13/586","137/18670",0.000383247568889142,0.00422293490558224,0.00345291527827682,"TNFRSF18/PTPRC/IL24/HCLS1/TNF/IL18/IL10RA/IFNG/IL26/FLT3/CDK5R1/CD300A/JAK3",13
"GO:1903707","negative regulation of hemopoiesis","14/586","155/18670",0.000385224340691125,0.004233336655477,0.00346142034926074,"RUNX3/FCGR2B/MIXL1/CTLA4/GPR55/INPP5D/GPR171/LAG3/TBX21/PGLYRP2/JAK3/LILRB1/LILRB4/FOXP3",14
"GO:0002468","dendritic cell antigen processing and presentation","4/586","12/18670",0.000388920908165876,0.00423985851747852,0.00346675300000042,"FCGR2B/CCL19/NOD2/CCR7",4
"GO:0045579","positive regulation of B cell differentiation","4/586","12/18670",0.000388920908165876,0.00423985851747852,0.00346675300000042,"INPP5D/CD27/NCKAP1L/BTK",4
"GO:0048302","regulation of isotype switching to IgG isotypes","4/586","12/18670",0.000388920908165876,0.00423985851747852,0.00346675300000042,"PTPRC/CD28/TBX21/FOXP3",4
"GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","10/586","87/18670",0.000392118209957246,0.00426337544460146,0.00348598179674402,"PIK3CD/CD28/HCLS1/TNF/NCF1/WNT16/IL18/FLT3/PIK3R5/HCST",10
"GO:0001779","natural killer cell differentiation","5/586","21/18670",0.000401332903704087,0.00434053713003444,0.00354907364364342,"PIK3CD/PTPRC/TOX/RASGRP1/PGLYRP2",5
"GO:0035590","purinergic nucleotide receptor signaling pathway","5/586","21/18670",0.000401332903704087,0.00434053713003444,0.00354907364364342,"GPR171/P2RY13/P2RX5/P2RX1/P2RY10",5
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","9/586","72/18670",0.000406581233694297,0.00438572757082348,0.00358602395590759,"PTPN22/SLAMF1/TREM2/GPR18/NLRC3/ACP5/LILRA4/LILRB1/FOXP3",9
"GO:0071353","cellular response to interleukin-4","6/586","32/18670",0.000420926780640583,0.00452855347466076,0.00370280665716153,"IL24/RUFY4/TCF7/CORO1A/JAK3/IL2RG",6
"GO:0050715","positive regulation of cytokine secretion","13/586","139/18670",0.000440972158483318,0.00473179287335895,0.00386898691818927,"PTPN22/CD2/AIM2/CD244/TNF/CCL19/CRTAM/IFNG/IL26/RASGRP1/NOD2/ALOX15B/NLRP7",13
"GO:0046427","positive regulation of JAK-STAT cascade","10/586","89/18670",0.000471306769506865,0.00504408994310349,0.00412433902462514,"TNFRSF18/IL24/HCLS1/TNF/IL18/IL10RA/IFNG/IL26/FLT3/CD300A",10
"GO:0043547","positive regulation of GTPase activity","26/586","405/18670",0.000483196058329376,0.00515786625805238,0.00421736910559412,"SMAP2/DEPDC1/ARHGAP30/XCL2/RGS1/ARHGAP25/CXCL13/DEPDC1B/DOCK2/TAGAP/CCL19/RASGRP2/NCKAP1L/ARHGAP9/GPR65/RASGRP1/RASGRF1/CCL22/CCL17/ACAP1/CCR7/ARHGAP45/VAV1/RASAL3/SH3BP1/ARHGAP4",26
"GO:0032418","lysosome localization","9/586","74/18670",0.000499511515184453,0.00530439818844837,0.0043371820680319,"PIK3CD/CD84/LAT2/RASGRP1/CRHR1/CD300A/RAC2/BTK/IL13RA2",9
"GO:0050710","negative regulation of cytokine secretion","9/586","74/18670",0.000499511515184453,0.00530439818844837,0.0043371820680319,"PTPN22/FCGR2B/TLR6/TNF/FFAR4/CARD17/LILRB1/NLRP7/FOXP3",9
"GO:0002758","innate immune response-activating signal transduction","21/586","298/18670",0.000501608382628555,0.00530522443952802,0.00433785765859638,"GFI1/PTPN22/FCRL3/TLR10/TLR6/TNIP3/IRF4/CARD11/CARD9/NLRP6/BIRC3/KLRK1/NOD2/CD300A/MUC16/ICAM3/PGLYRP2/LILRA4/ITGB2/TLR7/BTK",21
"GO:0002221","pattern recognition receptor signaling pathway","16/586","197/18670",0.00050379770458284,0.00530522443952802,0.00433785765859638,"GFI1/PTPN22/FCRL3/TLR10/TLR6/TNIP3/IRF4/NLRP6/BIRC3/NOD2/CD300A/PGLYRP2/LILRA4/ITGB2/TLR7/BTK",16
"GO:0006925","inflammatory cell apoptotic process","5/586","22/18670",0.000506060686961566,0.00530522443952802,0.00433785765859638,"PIK3CD/FASLG/CCR5/SLC7A11/NOD2",5
"GO:0045624","positive regulation of T-helper cell differentiation","5/586","22/18670",0.000506060686961566,0.00530522443952802,0.00433785765859638,"CD86/MYB/CCL19/IL18/IL12RB1",5
"GO:0048305","immunoglobulin secretion","5/586","22/18670",0.000506060686961566,0.00530522443952802,0.00433785765859638,"LAX1/TNF/CD22/POU2F2/CD40LG",5
"GO:0032651","regulation of interleukin-1 beta production","10/586","90/18670",0.000515619641354601,0.00537792597942114,0.00439730263311383,"PYHIN1/AIM2/TREM2/CCL19/CARD17/IFNG/NOD2/CCR7/ACP5/NLRP7",10
"GO:0045132","meiotic chromosome segregation","10/586","90/18670",0.000515619641354601,0.00537792597942114,0.00439730263311383,"NUF2/NCAPH/BUB1/SGO1/ESPL1/BUB1B/TOP2A/BRIP1/HORMAD2/MEI1",10
"GO:0018108","peptidyl-tyrosine phosphorylation","24/586","363/18670",0.000519412246477724,0.00540373299064008,0.00441840393477177,"TNFRSF18/LCK/PTPRC/IL24/ZAP70/HCLS1/TXK/STAP1/ITK/TNF/TREM2/NCF1/BLK/MELK/IL18/CD3E/STYK1/IFNG/FLT3/CD300A/MATK/JAK3/ITGB2/BTK",24
"GO:1903305","regulation of regulated secretory pathway","14/586","160/18670",0.000531214691655759,0.00550938539892584,0.00450479144083406,"SYT6/CD84/FCGR2B/WNT7A/CCR2/CPLX3/PRKCB/P2RX1/CRHR1/CD300A/PRKCG/ITGB2/RAC2/IL13RA2",14
"GO:0014066","regulation of phosphatidylinositol 3-kinase signaling","12/586","124/18670",0.000532255822877441,0.00550938539892584,0.00450479144083406,"PIK3CD/CD28/HCLS1/TNF/NCF1/WNT16/IL18/FLT3/RASGRP1/NLRC3/PIK3R5/HCST",12
"GO:0051607","defense response to virus","18/586","238/18670",0.000544457240738772,0.0056143877932753,0.00459064745799067,"AIM2/PTPRC/CXCL9/CXCL10/IRF5/CARD9/TSPAN32/BIRC3/AICDA/IFNG/RNASE6/NLRC5/PMAIP1/IL12RB1/LILRB1/APOBEC3D/APOBEC3H/TLR7",18
"GO:0033004","negative regulation of mast cell activation","4/586","13/18670",0.000547878779534062,0.0056143877932753,0.00459064745799067,"CNR2/CD84/CD300A/IL13RA2",4
"GO:0048291","isotype switching to IgG isotypes","4/586","13/18670",0.000547878779534062,0.0056143877932753,0.00459064745799067,"PTPRC/CD28/TBX21/FOXP3",4
"GO:1902713","regulation of interferon-gamma secretion","4/586","13/18670",0.000547878779534062,0.0056143877932753,0.00459064745799067,"PTPN22/CD2/CD244/RASGRP1",4
"GO:0002446","neutrophil mediated immunity","30/586","499/18670",0.000550685192798364,0.00562907382862966,0.00460265560800628,"KCNAB2/SLC2A5/CD53/SELL/PTPRC/PIGR/CR1/PLAC8/DOCK2/DOK3/AOC1/PRSS3/ALOX5/OLR1/LRMP/BIN2/NCKAP1L/ARHGAP9/HVCN1/ITGAL/ITGAX/P2RX1/CD300A/RAB37/TMC6/ARHGAP45/SIGLEC14/LAIR1/ITGB2/CYBB",30
"GO:0032102","negative regulation of response to external stimulus","24/586","365/18670",0.000561546353617576,0.00572581717283195,0.0046817585491447,"CNR2/TNFAIP8L2/FCGR2B/TNR/PTPRC/STAP1/CXCL13/PBK/FFAR4/NLRP6/KLRK1/PTPRO/GPR18/CYP19A1/SEMA7A/NLRC3/ADCY7/ADAMTS18/APOH/ACP5/SIGLEC10/NLRP7/CST7/FOXP3",24
"GO:0060333","interferon-gamma-mediated signaling pathway","10/586","91/18670",0.000563329780377845,0.00572974880835927,0.00468497328124085,"TXK/IRF4/HLA-DQA1/HLA-DQB2/HLA-DPB1/IRF5/IFNG/CIITA/NLRC5/IRF8",10
"GO:0018212","peptidyl-tyrosine modification","24/586","366/18670",0.000583711332918794,0.00592235830107459,0.00484246191770047,"TNFRSF18/LCK/PTPRC/IL24/ZAP70/HCLS1/TXK/STAP1/ITK/TNF/TREM2/NCF1/BLK/MELK/IL18/CD3E/STYK1/IFNG/FLT3/CD300A/MATK/JAK3/ITGB2/BTK",24
"GO:0042533","tumor necrosis factor biosynthetic process","6/586","34/18670",0.000592355759466491,0.00596576476180135,0.0048779535449148,"CCR2/CARD9/IFNG/SPN/LILRB1/CYBB",6
"GO:0042534","regulation of tumor necrosis factor biosynthetic process","6/586","34/18670",0.000592355759466491,0.00596576476180135,0.0048779535449148,"CCR2/CARD9/IFNG/SPN/LILRB1/CYBB",6
"GO:0070670","response to interleukin-4","6/586","34/18670",0.000592355759466491,0.00596576476180135,0.0048779535449148,"IL24/RUFY4/TCF7/CORO1A/JAK3/IL2RG",6
"GO:0043087","regulation of GTPase activity","29/586","479/18670",0.000606162951824322,0.00608985769492132,0.00497941908825759,"SMAP2/DEPDC1/ARHGAP30/XCL2/RGS1/ARHGAP25/RHOH/CXCL13/DEPDC1B/DOCK2/TAGAP/CCL19/FGD3/RASGRP2/KLRK1/NCKAP1L/ARHGAP9/GPR65/RASGRP1/RASGRF1/CCL22/CCL17/ACAP1/CCR7/ARHGAP45/VAV1/RASAL3/SH3BP1/ARHGAP4",29
"GO:0050701","interleukin-1 secretion","8/586","61/18670",0.000610964770046312,0.00612309191300693,0.0050065933028631,"GBP5/AIM2/TLR6/CCL19/CARD17/NOD2/CCR7/NLRP7",8
"GO:0009595","detection of biotic stimulus","5/586","23/18670",0.000630073303514077,0.00626861764831117,0.0051255835421278,"TLR6/TREM2/CRTAM/NOD2/PGLYRP2",5
"GO:0010528","regulation of transposition","5/586","23/18670",0.000630073303514077,0.00626861764831117,0.0051255835421278,"MORC1/MYBL1/AICDA/APOBEC3D/APOBEC3H",5
"GO:0010529","negative regulation of transposition","5/586","23/18670",0.000630073303514077,0.00626861764831117,0.0051255835421278,"MORC1/MYBL1/AICDA/APOBEC3D/APOBEC3H",5
"GO:0099024","plasma membrane invagination","12/586","127/18670",0.000660260833873139,0.00655304880882808,0.0053581508730778,"FCGR2B/ARHGAP25/STAP1/TREM2/BIN2/NCKAP1L/AURKB/CD300A/ITGB2/IGLL5/IGLL1/SH3BP1",12
"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","15/586","183/18670",0.000678569060694024,0.00671848932315171,0.00549342458492188,"FASLG/TRAF5/EDAR/TLR6/UBD/TNF/CARD11/CCL19/CARD9/BIRC3/TNFSF11/PRKCB/NOD2/CCR7/PIM2",15
